image_id,is_back_color_black,is_back_pattern_solid,is_belly_color_white,is_belly_pattern_solid,is_bill_color_black,is_bill_length_shorter_than_head,is_bill_shape_all-purpose,is_breast_color_white,is_breast_pattern_solid,is_crown_color_black,is_eye_color_black,is_forehead_color_black,is_head_pattern_plain,is_leg_color_grey,is_nape_color_black,is_primary_color_black,is_shape_perching-like,is_size_small_(5_-_9_in),is_tail_pattern_solid,is_tail_shape_notched_tail,is_throat_color_white,is_under_tail_color_black,is_underparts_color_white,is_upper_tail_color_black,is_upperparts_color_black,is_wing_color_black,is_wing_pattern_multi-colored,is_wing_shape_rounded-wings,is_back_color_black_certainty,is_back_pattern_solid_certainty,is_belly_color_white_certainty,is_belly_pattern_solid_certainty,is_bill_color_black_certainty,is_bill_length_shorter_than_head_certainty,is_bill_shape_all-purpose_certainty,is_breast_color_white_certainty,is_breast_pattern_solid_certainty,is_crown_color_black_certainty,is_eye_color_black_certainty,is_forehead_color_black_certainty,is_head_pattern_plain_certainty,is_leg_color_grey_certainty,is_nape_color_black_certainty,is_primary_color_black_certainty,is_shape_perching-like_certainty,is_size_small_(5_-_9_in)_certainty,is_tail_pattern_solid_certainty,is_tail_shape_notched_tail_certainty,is_throat_color_white_certainty,is_under_tail_color_black_certainty,is_underparts_color_white_certainty,is_upper_tail_color_black_certainty,is_upperparts_color_black_certainty,is_wing_color_black_certainty,is_wing_pattern_multi-colored_certainty,is_wing_shape_rounded-wings_certainty,is_bill_shape_all-purpose_soft,is_wing_color_black_soft,is_upperparts_color_black_soft,is_underparts_color_white_soft,is_breast_pattern_solid_soft,is_back_color_black_soft,is_tail_shape_notched_tail_soft,is_upper_tail_color_black_soft,is_head_pattern_plain_soft,is_breast_color_white_soft,is_throat_color_white_soft,is_eye_color_black_soft,is_bill_length_shorter_than_head_soft,is_forehead_color_black_soft,is_under_tail_color_black_soft,is_nape_color_black_soft,is_belly_color_white_soft,is_wing_shape_rounded-wings_soft,is_size_small_(5_-_9_in)_soft,is_shape_perching-like_soft,is_back_pattern_solid_soft,is_tail_pattern_solid_soft,is_belly_pattern_solid_soft,is_primary_color_black_soft,is_leg_color_grey_soft,is_bill_color_black_soft,is_crown_color_black_soft,is_wing_pattern_multi-colored_soft,is_Warbler,image_file,train_val_test,is_Warbler_score
10128,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,3,3,3,3,4,4,4,3,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,1.0,0.1,0.0,0.1,0.1,0.1,1.0,0.0,0.9,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,1.0,0.0,0.1,0.1,0.1,1.0,0.0,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0083_167948.jpg,train,0.93622386
10129,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0066_167949.jpg,train,0.6877178
10130,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0065_167952.jpg,test,0.08496334
10131,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,2,4,3,4,2,4,3,3,3,0.0,0.1,0.0,0.0,1.0,0.1,0.75,0.25,1.0,0.0,0.0,0.9,1.0,0.0,0.1,0.0,0.0,0.9,1.0,0.0,0.9,0.9,1.0,0.0,0.1,0.0,0.0,0.1,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0064_166929.jpg,test,0.61912847
10132,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,2,2,3,3,3,2,2,3,3,2,2,2,3,3,3,3,3,3,3,2,2,0.75,0.1,0.1,0.1,0.75,0.1,0.1,0.1,0.25,0.25,0.1,0.9,0.75,0.1,0.1,0.1,0.1,0.75,0.75,0.75,0.9,0.75,0.75,0.1,0.75,0.25,0.1,0.25,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0080_167960.jpg,train,0.9227118
10133,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,3,3,4,3,4,4,4,4,3,4,3,4,4,4,3,4,3,3,3,3,4,3,0.1,0.1,0.1,0.1,1.0,0.0,0.0,0.1,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.1,0.0,0.1,1.0,0.1,1.0,0.0,0.9,0.0,1.0,0.0,0.1,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0078_167964.jpg,test,0.8357688
10134,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,4,3,2,0.9,0.0,0.1,0.1,0.9,0.1,0.75,0.1,0.1,0.1,0.1,0.9,1.0,0.1,0.1,0.1,0.1,0.75,0.9,1.0,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0049_167974.jpg,train,0.9373821
10135,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,4,4,4,4,2,3,4,4,4,3,4,3,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1,0.0,0.1,1.0,0.9,0.1,0.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75,0.1,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0037_167687.jpg,test,0.1065867
10136,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,3,3,1,3,3,3,3,1,4,3,3,1,1,3,3,3,1,3,3,1,3,1,3,3,3,1,0.9,0.1,0.1,0.9,0.1,0.5,0.9,0.5,0.1,0.1,0.9,1.0,0.9,0.1,0.5,0.5,0.1,0.5,0.9,0.9,0.5,0.5,0.1,0.1,0.5,0.5,0.5,0.9,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0113_167984.jpg,test,0.4207353
10137,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,4,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,1,0.75,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0117_167987.jpg,test,0.4613385
10138,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,1,3,3,3,1,1.0,0.1,0.1,0.0,1.0,0.0,0.1,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.1,0.0,0.0,0.5,0.0,1.0,1.0,0.1,1.0,0.0,1.0,0.0,0.0,0.9,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0033_167991.jpg,test,0.95945936
10139,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0006_167998.jpg,test,0.21107984
10140,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0051_168002.jpg,train,0.3741863
10141,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0097_168004.jpg,test,0.6012114
10142,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,4,3,3,3,4,4,4,3,4,4,4,4,1,4,4,4,4,3,4,4,3,4,3,4,3,1,1,0.0,0.9,1.0,0.0,0.1,1.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.0,0.1,0.5,0.0,0.0,0.0,0.1,0.1,1.0,0.5,0.9,1.0,0.5,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0090_167607.jpg,test,0.4048648
10143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0128_168012.jpg,train,0.5409692
10144,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,1,0.9,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0052_168013.jpg,train,0.8042654
10145,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0040_168029.jpg,test,0.8087939
10146,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.9,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0111_168040.jpg,train,0.54351765
10147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0088_168052.jpg,test,0.24331777
10148,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.9,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.1,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0042_167614.jpg,train,0.91249126
10149,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0103_168566.jpg,train,0.45738083
10150,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0007_167545.jpg,test,0.035725586
10151,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.5,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0016_168082.jpg,test,0.3397073
10152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0055_168600.jpg,train,0.836959
10153,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,1,4,1,4,1,1,4,4,2,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.25,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0091_167578.jpg,train,0.890354
10154,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,3,4,3,3,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,4,3,4,1,3,3,3,3,1.0,0.1,0.1,0.0,1.0,0.1,1.0,0.5,0.1,0.0,0.0,1.0,1.0,0.0,0.1,0.0,0.0,0.9,0.9,1.0,0.1,0.9,0.9,0.0,0.9,0.1,0.0,0.1,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0094_167584.jpg,test,0.57244116
10155,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,1,4,4,1,1,3,4,1,4,1,4,2,3,3,1,1,4,2,3,1,3,3,1,2,1.0,0.1,0.1,0.1,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.25,0.0,0.1,0.75,0.1,0.9,0.5,0.5,1.0,0.25,0.5,0.5,0.1,0.5,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0068_167585.jpg,train,0.739442
10156,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,4,1,1,4,4,1,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0120_167587.jpg,train,0.6879796
10157,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,4,1,4,4,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0067_167588.jpg,train,0.8231875
10158,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,2,2,2,4,2,2,2,3,3,2,3,3,2,2,2,4,2,3,2,2,2,2,2,2,2,2,0.25,0.25,0.25,0.25,0.75,0.25,0.9,0.25,0.9,0.25,0.25,0.9,1.0,0.25,0.25,0.25,0.25,0.75,1.0,0.75,0.25,0.25,0.25,0.25,0.1,0.25,0.1,0.25,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0032_167589.jpg,train,0.88924676
10159,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.9,0.9,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.5,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0071_167595.jpg,val,0.8207513
10160,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0062_168119.jpg,train,0.7946338
10161,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,3,3,3,3,3,4,3,3,3,4,3,4,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,0.9,0.1,0.1,0.1,0.9,0.1,1.0,0.1,0.25,0.1,0.9,0.1,1.0,0.0,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.9,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0048_167610.jpg,test,0.55293053
10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0018_168126.jpg,train,0.5710885
10163,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,1,4,4,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.1,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0011_167615.jpg,test,0.9426008
10164,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,4,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,4,3,4,1,4,4,4,4,0.9,0.0,0.0,0.0,1.0,0.0,0.1,0.5,1.0,0.0,0.0,1.0,0.9,0.0,0.1,0.0,0.0,1.0,0.0,1.0,1.0,0.9,0.9,0.0,0.9,0.1,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0019_167626.jpg,test,0.92715436
10165,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,3,3,4,3,3,0.0,0.0,0.1,0.0,1.0,0.0,0.9,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.1,0.0,0.0,0.9,0.0,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0118_167640.jpg,train,0.9838524
10166,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,3,3,2,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.25,0.25,1.0,0.9,0.1,0.9,0.1,0.25,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.9,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0028_167641.jpg,train,0.7058193
10167,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0081_167647.jpg,test,0.35160896
10168,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,3,1,3,3,1,1,0.9,0.9,0.1,0.1,0.9,0.1,0.5,0.5,0.1,0.1,0.1,0.1,0.9,0.1,0.5,0.1,0.1,0.5,0.9,0.9,0.9,0.5,0.9,0.1,0.1,0.1,0.1,0.5,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0050_168166.jpg,train,0.95911175
10169,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0119_167658.jpg,val,0.9894728
10170,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,4,4,3,3,3,4,3,3,3,4,4,4,3,3,4,3,3,3,3,3,4,4,4,4,4,4,3,3,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.1,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.1,0.9,0.9,0.9,1.0,0.9,0.9,0.1,0.1,0.1,0.0,0.1,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0001_167660.jpg,train,0.900534
10171,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,4,4,4,4,1,4,1,1,4,4,4,4,3,1,3,4,3,4,1,4,3,3,2,0.0,0.1,0.0,0.0,1.0,0.5,0.1,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.1,0.0,0.0,0.75,0.1,1.0,0.5,0.5,1.0,0.0,0.0,0.1,0.5,0.1,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0034_168185.jpg,train,0.30418223
10172,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,4,4,4,4,2,4,3,4,4,4,3,4,4,4,4,4,3,2,3,2,1,4,3,1,4,4,4,1,0.9,0.0,1.0,0.1,1.0,0.0,0.75,0.5,1.0,0.0,0.5,0.9,1.0,0.0,1.0,0.0,0.0,0.5,0.25,0.9,1.0,0.1,1.0,0.0,1.0,0.75,0.0,1.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0102_168189.jpg,test,0.5600296
10173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0015_168196.jpg,test,0.88569903
